MILE_KM_APP,
miles,Miles
MIN/MAX_ANSTRG_BELEUCHT,Minumum/maximum value for interior lights control
min1,
min2,
min3,
min4,
min5,
MIN_ALARM_TEMP,Minimum temperature for self-powered alarm
MIN_AUSZEIT_SL,
MIN_BELEUCHTUNG_DISPL,
MIN_BELEUCHTUNG_ZIFF,
MIN_BREMSDURCK_HYDR,
MIN_CHARGING_TEMP,Minimum temperature for internal backup battery charging
MIN_DELTA_HS_KS_V_BATT,
MIN_DELTA_MAX_VERR,Minimum delta between actual and target angle with maximum reduction of headlights swivelling speed [angle_°=data/10]
MIN_DELTA_MAX_VERR_SP,Minimum delta between actual and target angle with maximum reduction of headlights swivelling speed in sport mode [angle_°=data/10]
MIN_DIMMING_LEVEL_SZM,
MIN_E,
MIN_ESA_HS_PULSES,
MIN_FRONT_ESA_HS_PULSES,
MIN_GESCHW_NACH_ABBR_R57,
MIN_I,
MIN_LEUCHTD_FB,
MIN_LEUCHTD_SB,
MIN_LN_WDT,
MIN_MFSE,
MIN_MOTORSP._MSB/LSB,Minimum fuel pump motor voltage [voltage_V=(data*23)/1023]
MIN_MOTORSTROM._MSB/LSB,Minimum fuel pump motor current
MIN_MOVEMENT_ESA,
MIN_MOVEMENT_FRONT_ESA,
MIN_MOVEMENT_REAR_ESA,
MIN_P,
MIN_PULSES_ESA_HALL,
MIN_PWM_TASTVERHAELTNIS,
MIN_RANGE,
MIN_SCHRITT_DIFF,Minimum step difference
MIN_SPANN_HALL_SENSOR,
MIN_SPANNUNG_KL15_MSB/LSB,Minimum voltage with ignition on [voltage_V=(data*30)/1023]
MIN_SPANNUNG_KL30,Minimum voltage from battery supply [voltage_V=(data*30)/1023]
MIN_STEIGUNG_VZ_WECHSEL,
MIN_SW_SCHWENK_V_HORIZ,Headlights minimum horizontal swivelling speed [speed_°/s=1.12^data]
MIN_SW_SCHWENK_V_HORIZ_SP,Headlights minimum horizontal swivelling speed in sport mode [speed_°/s=1.12^data]
MIN_SW_SCHWENK_V_VERTI,Headlights minimum vertical swivelling speed [speed_°/s=(1.65^data)/2]
MIN_T_RESTH_1MIN,
MIN_T_RESTH_1MIN_BFH,
MIN_T_RESTH_1MIN_BFS,
MIN_T_RESTH_1MIN_FAH,
MIN_T_RESTH_1MIN_FAS,
MIN_T_RESTH_N_MIN_BFH,
MIN_T_RESTH_N_MIN_BFS,
MIN_T_RESTH_N_MIN_FAH,
MIN_T_RESTH_N_MIN_FAS,
MIN_T_SCHNELLH_1MIN,
MIN_T_SCHNELLH_1MIN_BFH,
MIN_T_SCHNELLH_1MIN_BFS,
MIN_T_SCHNELLH_1MIN_FAH,
MIN_T_SCHNELLH_1MIN_FAS,
MIN_T_SCHNELLH_N_MIN_BFH,
MIN_T_SCHNELLH_N_MIN_BFS,
MIN_T_SCHNELLH_N_MIN_FAH,
MIN_T_SCHNELLH_N_MIN_FAS,
MIN_TASTVERH_BEL_FLC_LED,Minimum brightness pulse duty factor for automatic light control (FLC) LED
MIN_TASTVERH_KL_58G,Minimum brightness pulse duty factor for instrument lights
min_temp_resth_1min_e65,
min_temp_resth_1min_rr,
MIN_TEMPERATUR,Minimum temperature
MIN_TEMPERATUR_E88,Minimum temperature E88 (1 Series convertible)
MIN_TEMPERATUR_E89,Minimum temperature E89 (Z4 roadster)
MIN_TEMPERATUR_R57,Minimum temperature R57 (MINI convertible)
MIN_UNTERSPANNUNG,Minimum undervoltage
MIN_UNTERSPANNUNG_E88,Minimum undervoltage E88 (1 Series convertible)
MIN_UNTERSPANNUNG_E89,Minimum undervoltage E89 (Z4 roadster)
MIN_UNTERSPANNUNG_R57,Minimum undervoltage R57 (MINI convertible)
MIN_V_HALL,
MIN_V_KS,
MIN_V_KS_HS,
MIN_V_MFSE,
MIN_VBAT_KLR,
MIN_VBATT_KLR_DELAY_TIME,
MIN_VERS_HALL_DIAG_HS,
MIN_VERS_HALL_KS_GND,
MIN_WARNING_LENGTH,Minimum vibration warning length [time_ms=data*40]
MIN_WERT_SELBSTST_SIM,Minimum value self test for safety information module (SIM)
MIN_WERT_SELBSTST_X_SASL,Minimum value self test X-axis acceleration sensor left A-pillar satellite (SASL)
MIN_WERT_SELBSTST_X_SASR,Minimum value self test X-axis acceleration sensor right A-pillar satellite (SASR)
MIN_WERT_SELBSTST_X_SBSL,Minimum value self test X-axis acceleration sensor left B-pillar satellite (SBSL)
MIN_WERT_SELBSTST_X_SBSR,Minimum value self test X-axis acceleration sensor right B-pillar satellite (SBSR)
MIN_WERT_SELBSTST_X_SFZ,Minimum value self test X-axis acceleration sensor vehicle center satellite (SFZ)
MIN_WERT_SELBSTST_Y_SASL,Minimum value self test y-axis acceleration sensor left A-pillar satellite (SASL)
MIN_WERT_SELBSTST_Y_SASR,Minimum value self test y-axis acceleration sensor right A-pillar satellite (SASR)
MIN_WERT_SELBSTST_Y_SBSL,Minimum value self test y-axis acceleration sensor left B-pillar satellite (SBSL)
MIN_WERT_SELBSTST_Y_SBSR,Minimum value self test y-axis acceleration sensor right B-pillar satellite (SBSR)
MIN_WERT_SELBSTST_Y_SFZ,Minimum value self test y-axis acceleration sensor vehicle center satellite (SFZ)
MIN_WT_SOLLWERT,
MIN_ZEIT_DAUER_FBD,
MIN_ZEIT_KURZ_FBD,
MIND_ANZ_ZYKL_TIPP_BLK,One-touch turn signal functionality [blinkcount=data]
MIND_ANZ_ZYKL_TIPP_BLK_1,Car/key memory 1 for one-touch turn signal functionality [blinkcount=data]
MIND_ANZ_ZYKL_TIPP_BLK_2,Car/key memory 2 for one-touch turn signal functionality [blinkcount=data]
MIND_ANZ_ZYKL_TIPP_BLK_3,Car/key memory 3 for one-touch turn signal functionality [blinkcount=data]
MIND_KMFRT_NACH_UNTERB,"Time to hold remote control unlock button or key in door lock to continue comfort opening/closing after interruption [CAS: time_s=data/100, CAS2,CAS3: time_s=data/10]"
MINDESTANZAHL_VZ_WECHSEL,
MINDZEIT_VR_SEN_FT_AKTIV,Minimum activation time to send PA-bus message [time_ms=data*100]
mini,MINI
mini_hebel,
MINI_NAVIGATION,
minidisk,MiniDisk
MINIMAL_IAC_TURN_ON,
MINIMAL_LANE_WIDTH,
MINIMAL_WARNING_TIME,
MINIMUM_PULSE_FREQ,Minimum pulse frequency
mintemp_schnellh_1min_e65,
mintemp_schnellh_1min_rr,
minus20c,-20 °C (-4 °F)
minus5c,-5 °C (23 °F)
minus_100ms,Minus 100 milliseconds
MINUTEN_VA_IL,Time unitil consumer load cut-out and interior lights switch off [time_min=data]
MINZEIT_IOUT_ANSTEUER_BT,Minimum trigger time for passenger door handle electronics (TAGE) [time_s=data/5]
MINZEIT_IOUT_ANSTEUER_BTH,Minimum trigger time for passenger door handle electronics (TAGE) [time_s=data/5]
MINZEIT_IOUT_ANSTEUER_FT,Minimum trigger time for rear driver door handle electronics (TAGE) [time_s=data/5]
MINZEIT_IOUT_ANSTEUER_FTH,Minimum trigger time for rear driver door handle electronics (TAGE) [time_s=data/5]
mir,Multi-information radio (MIR)
MIRROR_POS,
mirror_pos_default,
MISC_SETTINGS,
Miscelaneous&Authority_P,
Miscelaneous,
Miscellaneous,
MISLOCK_BEEP_ENABLE,
MISSED_CALL_ICON,
MIT-ZEITLIMIT,With time limit
mit_absenkung,With drop
MIT_AHM,
MIT_AUSSTIEGSLEUCHTE,
mit_bedingung,
mit_bestaetigung,
mit_eks,With jamming protection
mit_fl,
mit_fl_und_tfl,
MIT_FLC,With automatic light control (FLC)
MIT_FLC_SCHALTER,With automatic light control (FLC) switch
mit_gurtschlosskontakt,With seat belt contact
mit_heckwischer,With rear window wiper
mit_klemme_r,With accessories (ignition key position 1)
MIT_LIN,With LIN-bus
MIT_LIN_SCHALTER,With LIN-bus switches
MIT_MFL,
mit_mmi,With multimedia interface (MMI)
MIT_NSL_RECHTS,With right rear fog light
MIT_OPT_ALARM,With antitheft alarm system (DWA)
MIT_PUMPE_BEI_VERR,
mit_pwm,With pulse-width modulation (PWM)
MIT_SRA_EIN_LENKSTOCK,Headlight cleaning functionality on wiper stalk
mit_tfl,With daytime running lights
MIT_VFB,
MIT_WISCHER_SERVICEPOS,With windscreen wipers service position to facilitate wiper blade change
MIT_WWA,
mit_zeitinsp_vorgez,
mit_zeitinspektion,With periodic inspection
mit_zeitinspektion_japan,With periodic inspection (Japan)
mittel,Middle
mittelnah,Medium-close
MITTELUNGSINTERV_DYN,
MITTELUNGSINTERV_TREND,
MITTELUNGSINTERV_VZ_WECHS,
mittelweit,Medium-far
MITTELWERT_ANZAHL,
MITTENFREQUENZ_BAND1,Middle frequency band 1 [frequency_Hz=data]
mls,Miles
mls_feet,Miles and feet
mls_uk,Miles (United Kingdom)
mls_us,Miles (USA)
mls_yrd,Miles and yards
mm_dd_yyyy,Month day year (MM.DD.YYYY)
MM_DEVICE,External multimedia device
MM_DEVICE2,External multimedia device 2
MM_NB_CC_CYCLE_TIME,
mm_tt_jj,Month day year (MM.DD.YY)
mmc,
MMC,Multimedia changer (MMC)
mmc-01,
mmc-02,
MMC_CIC,
MMC_LONG_PERIOD,
MMC_REPEAT_PERIOD,
MMC_SHORT_PERIOD,
MMC_VARIANTE,
MMDEVICE,Multimedia changer (MMC) device
MMDEVICE_2,Multimedia changer (MMC) device 2
MMI_Ablaufsteuerung,Multimedia interface (MMI) process control
MMI_BEDIENUNG,Multimedia interface (MMI) control
MMI_BEDIENUNG_ON_OFF,Multimedia interface (MMI) control on/off
MMI_ENA_PIA,
MMI_ENA_RPA_RDC,
MMI_ENA_SHIFTLIGHTS,
MMI_ENA_UHR_DATUM,
MMI_FOND,Rear multimedia interface (MMI)
MMI_NAVI_ASSIST_FOND,
MMI_NaviAblaufsteuerung,Multimedia interface (MMI) navigation process control
MMI_STATISTIK,
MMOT_MAX,
MMS,
MMS_EIN_AUS,
mmtt,Month day (MM.DD)
mode,
MODE_HARDKEY,
MODEL_TYPE_NUMBER,Model type number
MODEL_VAR_CODING_ABS_29,Model variant coding for antilock braking system (ABS)
MODEL_VARIANT_ABS,Model variant for antilock braking system (ABS)
MODEL_VARIANT_CODING_ABS,Model variant coding for antilock braking system (ABS)
MODELL,Model
MODELL_CIC,Model
MODELL_TCU,Type of telematics control unit (TCU)
MODELLJAHR,Model year
modern,
MODIFIKATION_INDEX,
MODUS,
MODUS_INIT,
MOM_VERT_AQ_ADD_KNICK,
MOM_VERT_AQ_ADD_STEIGUNG,
MOMENTANVERBR.ANZ_AKTIV,
MOMENTDISTRIBUTION_MENU,
MONITOR_NAV_SPEED_CALIBR,
MONITOR_SPEED_SENSOR,
MONITORBILD_PDC_1,
MONITORBILD_PDC_2,
MONITORBILD_PDC_3,
MONITORBILD_PDC_4,
MONO_ANALOG_IN,
mono_aux_exclusive,
mono_aux_mixed,
more_sources,
most,MOST-bus
most-phone1-1mic,MOST-bus telephone 1 with 1 microphone
most_async_channel,MOST-bus asynchroneous channel
MOST_ASYNC_CTRL_CHANNL,MOST-bus asynchroneous or control channel
MOST_ASYNC_OR_CTRL_CH_JAP,MOST-bus asynchroneous or control channel Japan
MOST_ASYNC_OR_CTRL_CHA_01,MOST-bus asynchroneous or control channel
MOST_ASYNC_OR_CTRL_CHANNL,MOST-bus asynchroneous or control channel
MOST_CHANNEL,MOST-bus channel
most_control_channel,MOST-bus control channel
most_high,
most_vin,
MOST_WAKEUP_LINE,MOST-bus wake-up line
MOT_DIRECT_LEFT,
MOT_DIRECT_RIGHT,
MOT_GEO,Motor geometry
MOT_KONFIG_KHV,Seat head restraint height adjustment
MOT_KONFIG_KHV_BFH,Passenger seat head restraint height adjustment
MOT_KONFIG_KHV_FAH,Driver seat head restraint height adjustment
MOT_KONFIG_KHV_MEM,Seat memory for seat head restraint height adjustment
MOT_KONFIG_KHV_MEM_BFS,Passenger seat memory for seat head restraint height adjustment
MOT_KONFIG_KHV_MEM_FAS,Driver seat memory for seat head restraint height adjustment
MOT_KONFIG_LBV,Seat backrest width adjustment
MOT_KONFIG_LBV_BFH,Passenger seat backrest width adjustment
MOT_KONFIG_LBV_FAH,Driver seat backrest width adjustment
MOT_KONFIG_LBV_MEM,Seat memory for seat backrest width adjustment
MOT_KONFIG_LBV_MEM_BFS,Passenger seat memory for seat backrest width adjustment
MOT_KONFIG_LBV_MEM_FAS,Driver seat memory for seat backrest width adjustment
MOT_KONFIG_LKV,Seat shoulder support adjustment
MOT_KONFIG_LKV_BFH,Passenger seat shoulder support adjustment
MOT_KONFIG_LKV_FAH,Driver seat shoulder support adjustment
MOT_KONFIG_LKV_MEM,Seat memory for seat shoulder support adjustment
MOT_KONFIG_LKV_MEM_BFS,Passenger seat memory for seat shoulder support adjustment
MOT_KONFIG_LKV_MEM_FAS,Driver seat memory for seat shoulder support adjustment
MOT_KONFIG_LNV,Seat backrest inclination adjustment
MOT_KONFIG_LNV_MEM,Seat memory for seat backrest inclination adjustment
MOT_KONFIG_LNV_MEM_BFS,Passenger seat memory for seat backrest inclination adjustment
MOT_KONFIG_LNV_MEM_FAS,Driver seat memory for seat backrest inclination adjustment
MOT_KONFIG_SHV,Seat height adjustment
MOT_KONFIG_SHV_MEM,Seat memory for seat height adjustment
MOT_KONFIG_SHV_MEM_BFS,Passenger seat memory for seat height adjustment
MOT_KONFIG_SHV_MEM_FAS,Driver seat memory for seat height adjustment
MOT_KONFIG_SLV,Seat longitudinal adjustment
MOT_KONFIG_SLV_MEM,Seat memory for seat longitudinal adjustment
MOT_KONFIG_SLV_MEM__BFS,Passenger seat memory for seat longitudinal adjustment
MOT_KONFIG_SLV_MEM_FAS,Driver seat memory for seat longitudinal adjustment
MOT_KONFIG_SNV,Seat inclination adjustment
MOT_KONFIG_SNV_BFS,Passenger seat inclination adjustment
MOT_KONFIG_SNV_FAS,Driver seat inclination adjustment
MOT_KONFIG_SNV_MEM,Seat memory for seat inclination adjustment
MOT_KONFIG_SNV_MEM_BFS,Passenger seat memory for seat inclination adjustment
MOT_KONFIG_SNV_MEM_FAS,Driver seat memory for seat inclination adjustment
MOT_KONFIG_STV,Seat thigh support adjustment
MOT_KONFIG_STV_BFH,Passenger seat thigh support adjustment
MOT_KONFIG_STV_FAH,Driver seat thigh support adjustment
MOT_KONFIG_STV_MEM,Seat memory for seat thigh support adjustment
MOT_KONFIG_STV_MEM_BFS,Passenger seat memory for seat thigh support adjustment
MOT_KONFIG_STV_MEM_FAS,Driver seat memory for seat thigh support adjustment
MOT_LEFT_ACTIVE,
MOT_RIGHT_ACTIVE,
MOT_ZEIT,
MOTKALT,
MOTOR,Engine
Motor/Einheiten,Engine / units
MOTOR/GETRIEBE,Engine / transmission
Motor/K_Zahl,Engine / impulses per kilometer
Motor1,Engine 1
MOTOR1_FEHLER,
MOTOR1_FEHLER_R57,
MOTOR1_LOGIK,
MOTOR1_LOGIK_R57,
MOTOR1_VERBAUT,
MOTOR1_VERBAUT_R57,
MOTOR2_FEHLER,
MOTOR2_FEHLER_R57,
MOTOR2_LOGIK,
MOTOR2_LOGIK_R57,
MOTOR2_VERBAUT,
MOTOR2_VERBAUT_R57,
MOTOR_ABKUEHLZEIT,Engine cool down time
MOTOR_ART,Engine type
MOTOR_ART_ASC,Engine type
MOTOR_ART_C06,Engine type
MOTOR_ART_DSC,Engine type
MOTOR_ART_DSC_2,Engine type
MOTOR_ART_IHKA,Engine type
MOTOR_ART_KLIMA,Engine type
Motor_Atemp,Engine / outside temperature
MOTOR_AUSFUEHRUNG,Engine version
MOTOR_CODIERUNG,Engine coding
MOTOR_DELAY_TIME,Motor delay time
MOTOR_DIRECTION,Engine direction
MOTOR_DREHM_MAX_CHAR,Maximum engine torque [torque_Nm=data*8]
MOTOR_DREHM_MAX_CHAR_2,Maximum engine torque [torque_Nm=data*8]
MOTOR_DREHZAHL_MAX,Maximum engine speed [speed_rpm=data*32]
MOTOR_DREHZAHL_MAX_2,Maximum engine speed [speed_rpm=data*32]
MOTOR_DRIVE_TIME,Motor run time
MOTOR_EML,Engine Electronic Throttle Control (EML)
MOTOR_FAKTOR,Engine factor
MOTOR_FEHLER,Engine fault
MOTOR_FEHLER_E88,Engine fault E88 (1 Series convertible)
MOTOR_FREQUENZ,Engine frequency
Motor_Geschw_Limit,Engine speed (RPM) / speed limit
MOTOR_HUBRAUM,Engine displacement
MOTOR_IHX,
MOTOR_KENNFELD,Engine characteristic map
MOTOR_KENNZAHL,Engine code
MOTOR_KORREKTUR,Motor correction
MOTOR_LEISTUNG_MAX,Maximum engine power
MOTOR_LEISTUNG_MAX_04,Maximum engine power [power_kW=(data+80)*1000]
MOTOR_LEISTUNG_MAX_C05,Maximum engine power
MOTOR_LEISTUNG_MAX_C0F,Maximum engine power
motor_links,
MOTOR_MAX_NORMALBETRIEB,
MOTOR_MAX_NOTBETRIEB,
motor_muss_laufen,Engine must run
motor_muss_n_laufen,Engine must not run
MOTOR_NOTPROGRAMM,Check control notification for engine emergency program
MOTOR_NOTPROGRAMM_CAN,CAN-bus engine emergency program
MOTOR_OELSTAND_AUSWERTEN,Engine oil level evaluation
MOTOR_OELSTAND_PREDRIVE,Pre-drive check for engine oil level warning light
MOTOR_OFFSET,Motor offset
motor_rechts,
MOTOR_SETUP,Motor setup
MOTOR_TRAEGH_MOM,Engine moment of inertia
MOTOR_TRAEGHEITSMOMENT,Engine moment of inertia
MOTOR_TYP,Engine type
MOTOR_UEBERTEMP,Engine overheating [temperature_°C=data]
MOTOR_VERBAUT,
MOTOR_VERBAUT_E88,
MOTORDATEN_1,Engine data 1
MOTORDATEN_2,Engine data 2
MOTORDIAGNOSE,Motor diagnosis
Motordrehzahl,Engine speed (RPM)
MOTORDREHZAHL,Engine speed (RPM)
MOTORFERNSTART,Remote engine start
MOTORFERNSTART_CAN,Remote engine start over CAN-bus
MOTORFERNSTART_GENERELL,Remote engine start
MOTORHAUBE_OFFEN_WARNUNG,
MOTORHAUBENKONTAKT,Engine hood contact
MOTORISIERUNG,Engine type
MOTORISIERUNG_1,Engine type 1
MOTORISIERUNG_2,Engine type 2
MOTORISIERUNG_3,Engine type 3
Motorkonfiguration,Engine configuration
MOTORKONSTANTE,Engine constant
motorlauf,With engine running
MOTORPOLE,
motorsport,BMW M (Motorsport)
MOTORSPORT,"BMW M (Motorsport) [wert_01: BMW M, wert_02: BMW AG]"
MOTORSTECKERMAPPING,Seat adjustment motor connection
MOTORSTECKERMAPPING_BFS,Seat adjustment motor connection for passenger seat
MOTORSTECKERMAPPING_FAS,Seat adjustment motor connection for driver seat
MOTORTABELLE_CHECKSUM,Motor table checksum
MOTRONIK,Motronic digital engine control unit
mounted,Installed
MOUNTING_HEIGHT,
MOUNTING_OFFSET_HOR,
MOUNTING_OFFSET_LON,
MOUNTING_ORIENTATION,
MP3,MP3 support
MP3_CCC,MP3 support
mp3_cdc,CD changer with MP3 support
MP3_CHAMP,MP3 support
MP3_FOND,MP3 in rear
MP3_ID3_ENCODING,
MP3_INSTANCE_NR,
MP3_LIST_MHP,
MP3CDC,CD changer with MP3 support
mpg,Miles per gallon
mpg_uk,Miles per gallon (United Kingdom)
mpg_us,Miles per gallon (USA)
mph,Miles per hour
mph_uk,Miles per hour (United Kingdom)
mph_us,Miles per hour (USA)
MPM_RESET_BEI_WACH,
MPM_RESET_BEI_WACH_05,
MPMDATEN,Micro-power module (MPM) data
MRA_TAKTUNG,Pulsating actuation of hydraulic control unit relay
MRA_Taktzaehlergr._Kompl,Hydraulic control unit relay pulse count limit (complementary)
MRA_Taktzaehlergrenze,Hydraulic control unit relay pulse count limit
MRAGRENZ,Hydraulic control unit relay pulse count limit
MRAGRENZ_KOMPL,Hydraulic control unit relay pulse count limit (complementary)
MRS1_EMULATION_1,Multiple restraint system I (MRS1) emulation 1
MRS1_EMULATION_2,Multiple restraint system I (MRS1) emulation 2
mrs1_modus,Multiple restraint system I (MRS1) mode
mrs3_modus,Multiple restraint system III (MRS3) mode
mrs4,Multiple restraint system IV (MRS4)
mrs_modus,Multiple restraint system (MRS) mode
MRSA_TUERE,Door satellites
MRSA_TUERE_1,Door satellites 1
MRSA_TUERE_1_C22,Door satellites 1
MRSA_TUERE_2,Door satellites 2
Mrsaparameter_0,Satellite (MRSA) parameters 0
MRSAPARAMETER_0,Satellite (MRSA) parameters 0
MRSAPARAMETER_01,Satellite (MRSA) parameters 01
Mrsaparameter_01,Satellite (MRSA) parameters 01
MRSAPARAMETER_02,Satellite (MRSA) parameters 02
Mrsaparameter_02,Satellite (MRSA) parameters 02
Mrsaparameter_03,Satellite (MRSA) parameters 03
MRSAPARAMETER_03,Satellite (MRSA) parameters 03
MRSAPARAMETER_04,Satellite (MRSA) parameters 04
Mrsaparameter_04,Satellite (MRSA) parameters 04
Mrsaparameter_05,Satellite (MRSA) parameters 05
MRSAPARAMETER_05,Satellite (MRSA) parameters 05
MRSAPARAMETER_06,Satellite (MRSA) parameters 06
Mrsaparameter_06,Satellite (MRSA) parameters 06
mrsz4,
mrsz5,
MSA,Automatic start/stop (MSA)
MSA-Config,Automatic start/stop (MSA) configuration
MSA_608,Automatic start/stop (MSA)
MSA_AKUSTIK_EA,
MSA_ALIVE_MONITOR,
MSA_ANSTEUERLOGIK,
MSA_ANZEIGELOGIK,
MSA_CODIERUNG,Automatic start/stop (MSA) enabled
MSA_CONFIG,Automatic start/stop (MSA) configuration
MSA_CSUM_MONITOR,
MSA_DDE,Automatic start/stop (MSA)
MSA_DSC_SPORT,
MSA_E89,Automatic start/stop (MSA) E89 (Z4 roadster)
MSA_EKK_LIMIT_EA,
MSA_ENABLE,Automatic start/stop (MSA) enabled
MSA_FUNKTION_IHKA,
MSA_FUNKTION_SZM,Automatic start/stop (MSA) button in center console switch center (SZM)
MSA_ID_MONITOR,Identification timeout for automatic start/stop (MSA)
MSA_KENNLINIENSATZ_US,
MSA_MAX_CURRENT,
MSA_MEMORY,
MSA_MEMORYFUNKTION,
MSA_NOTSTRATEGIE,
MSA_SIGNAL,Automatic start/stop (MSA) signal
MSA_SWITCH_ON_OFF_ENABLE,Automatic start/stop (MSA) button enabled
MSA_TASTER_LED,Automatic start/stop (MSA) button LED
MSA_TASTER_LED_C05,Automatic start/stop (MSA) button LED
MSA_TASTER_MEM_FUNKT,Automatic start/stop (MSA) button remembers last setting
MSA_TASTER_SZM_PIA_FUNKT,
MSAENABLE,
MSPERRMAX,
MSPORT_FEST_I_HA,
MSPORT_FEST_I_VA,
mulf,Universal Bluetooth hands-free system (ULF)
mulf2_high,Universal Bluetooth hands-free system (ULF) 2 high
mulf_phone,Universal Bluetooth hands-free system (ULF) telephone
mulf_sa644,Universal Bluetooth hands-free system (ULF)
MULTI_PARTY_CALL,Multi-party call
MULTI_PARTY_CALL_C12,Multi-party call
MULTI_PARTY_CALL_M,Multi-party call
MultiChannel,
MULTICHANNEL,
multichannel__off,
multichannel__on,
MULTICHANNEL__ON_OFF,
MULTICHANNEL_CIC,
multichannel_dolby,
MULTICHANNEL_MMC_DVD,
MULTIFUNCTION,Multifunction
MULTIFUNCTION_1,Multifunction 1
MULTIFUNCTION_2,Multifunction 2
Multifunktion,Multifunction
MULTIFUNKTIONSLENKRAD,Multifunction steering wheel
multifunktionslenkrad,Multifunction steering wheel
multilink,
MULTIMEDIA_CHANGER,DVD changer
MULTIMEDIA_PARAMETER,
MULTIPARTY,Conference calls
MULTIPLE_CALLS,Multiple calls
mute,
MUTE_BEI_POLLINGTIMEOUT,
MUTE_BUTTON,
MUTE_ON_CRASH,
MUTE_PIN_BEHAVIOUR,
MUTE_PIN_SOURCE,
MUTE_TIME,
MUTE_TIMES,
Mutemix_TIME,
MUTEMIX_TIME,
MUW_1-MUW_5,Multiplex microwave sensor (MUW) 1-5
muw_verbaut,Multiplex microwave sensor (MUW) installed
mw1,
mw2,
MW_AM,
MY_INFO_RAD2,
MY_INFO_RAD2_20,
MY_INFO_SUPPORTED_POIS,
MYWANDLERMAX,
n12b14,N12B14 (1.4-liter L4)
n20b20,N20B20 (2.0-liter L4)
n40b16,N40B16 (1.6-liter L4)
n40b16_aut_comp,N40B16 (1.6-liter L4) automatic compact
n40b16_aut_comp_sa8st,N40B16 (1.6-liter L4) automatic compact with SA8ST
n40b16_aut_comp_sa988,N40B16 (1.6-liter L4) automatic compact with SA988
n40b16_aut_coup,N40B16 (1.6-liter L4) automatic coupé
n40b16_aut_coup_sa8st,N40B16 (1.6-liter L4) automatic coupé with SA8ST
n40b16_aut_coup_sa988,N40B16 (1.6-liter L4) automatic coupé with SA988
n40b16_aut_lim,N40B16 (1.6-liter L4) automatic sedan
n40b16_aut_lim_sa8st,N40B16 (1.6-liter L4) automatic sedan with SA8ST
n40b16_aut_lim_sa988,N40B16 (1.6-liter L4) automatic sedan with SA988
n40b16_man_comp,N40B16 (1.6-liter L4) manual compact
n40b16_man_comp_sa8st,N40B16 (1.6-liter L4) manual compact with SA8ST
n40b16_man_comp_sa988,N40B16 (1.6-liter L4) manual compact with SA988
n40b16_man_coup,N40B16 (1.6-liter L4) manual coupé
n40b16_man_coup_sa8st,N40B16 (1.6-liter L4) manual coupé with SA8ST
n40b16_man_coup_sa988,N40B16 (1.6-liter L4) manual coupé with SA988
n40b16_man_lim,N40B16 (1.6-liter L4) manual sedan
n40b16_man_lim_sa8st,N40B16 (1.6-liter L4) manual sedan with SA8ST
n40b16_man_lim_sa988,N40B16 (1.6-liter L4) manual sedan with SA988
n40b16_sa8st,N40B16 (1.6-liter L4) with SA8ST
n40b16_sa988,N40B16 (1.6-liter L4) with SA988
n40b20_aut,N40B20 (2.0-liter L4) automatic
n40b20_man,N40B20 (2.0-liter L4) manual)
n42b18,N42B18 (1.8-liter L4)
n42b18_aut_comp,N42B18 (1.8-liter L4) automatic compact
n42b18_aut_comp_sa8st,N42B18 (1.8-liter L4) automatic compact with SA8ST
n42b18_aut_comp_sa988,N42B18 (1.8-liter L4) automatic compact with SA988
n42b18_aut_lim,N42B18 (1.8-liter L4) automatic sedan
n42b18_aut_lim_sa8st,N42B18 (1.8-liter L4) automatic sedan with SA8ST
n42b18_aut_lim_sa988,N42B18 (1.8-liter L4) automatic sedan with SA988
n42b18_aut_tour,N42B18 (1.8-liter L4) automatic touring
n42b18_aut_tour_sa8st,N42B18 (1.8-liter L4) automatic touring with SA8ST
n42b18_aut_tour_sa988,N42B18 (1.8-liter L4) automatic touring with SA988
n42b18_man_comp,N42B18 (1.8-liter L4) manual compact
n42b18_man_comp_sa8st,N42B18 (1.8-liter L4) manual compact with SA8ST
n42b18_man_comp_sa988,N42B18 (1.8-liter L4) manual compact with SA988
n42b18_man_lim,N42B18 (1.8-liter L4) manual sedan
n42b18_man_lim_sa8st,N42B18 (1.8-liter L4) manual sedan with SA8ST
n42b18_man_lim_sa988,N42B18 (1.8-liter L4) manual sedan with SA988
n42b18_man_tour,N42B18 (1.8-liter L4) manual touring
n42b18_man_tour_sa8st,N42B18 (1.8-liter L4) manual touring with SA8ST
n42b18_man_tour_sa988,N42B18 (1.8-liter L4) manual touring with SA988
n42b18_sa8st,N42B18 (1.8-liter L4) with SA8ST
n42b18_sa988,N42B18 (1.8-liter L4) with SA988
n42b20,N42B20 (2.0-liter L4)
n42b20_aut_cabr,N42B20 (2.0-liter L4) automatic convertible
n42b20_aut_cabr_sa8st,N42B20 (2.0-liter L4) automatic convertible with SA8ST
n42b20_aut_cabr_sa988,N42B20 (2.0-liter L4) automatic convertible with SA988
n42b20_aut_comp,N42B20 (2.0-liter L4) automatic compact
n42b20_aut_comp_sa8st,N42B20 (2.0-liter L4) automatic compact with SA8ST
n42b20_aut_comp_sa988,N42B20 (2.0-liter L4) automatic compact with SA988
n42b20_aut_coup,N42B20 (2.0-liter L4) automatic coupé
n42b20_aut_coup_sa8st,N42B20 (2.0-liter L4) automatic coupé with SA8ST
